Gene stable ID	Transcript stable ID	GO term accession	GO term name	UniProtKB/Swiss-Prot ID
AT5G10540	AT5G10540.1	GO:0046686	response to cadmium ion	Q949P2
AT5G10540	AT5G10540.1	GO:0004222	metalloendopeptidase activity	Q949P2
AT5G10540	AT5G10540.1	GO:0046872	metal ion binding	Q949P2
AT5G10540	AT5G10540.1	GO:0006508	proteolysis	Q949P2
AT5G10540	AT5G10540.1	GO:0016787	hydrolase activity	Q949P2
AT5G10540	AT5G10540.1	GO:0008233	peptidase activity	Q949P2
AT5G10540	AT5G10540.1	GO:0004222	metalloendopeptidase activity	Q949P2
AT5G10540	AT5G10540.1	GO:0005829	cytosol	Q949P2
AT5G10540	AT5G10540.1	GO:0005829	cytosol	Q949P2
AT5G10540	AT5G10540.1	GO:0005886	plasma membrane	Q949P2
AT5G10540	AT5G10540.1	GO:0005737	cytoplasm	Q949P2
AT5G10540	AT5G10540.1	GO:0008237	metallopeptidase activity	Q949P2
AT5G10540	AT5G10540.1	GO:0048046	apoplast	Q949P2
AT5G10540	AT5G10540.1	GO:0005829	cytosol	Q949P2
AT5G10540	AT5G10540.1	GO:0006508	proteolysis	Q949P2
AT5G10540	AT5G10540.1	GO:0009507	chloroplast	Q949P2
AT5G10540	AT5G10540.1	GO:0006518	peptide metabolic process	Q949P2
AT5G10540	AT5G10540.1	GO:0009507	chloroplast	Q949P2
AT1G18580	AT1G18580.1	GO:0010192	mucilage biosynthetic process	Q949Q1
AT1G18580	AT1G18580.1	GO:0045489	pectin biosynthetic process	Q949Q1
AT1G18580	AT1G18580.1	GO:0071555	cell wall organization	Q949Q1
AT1G18580	AT1G18580.1	GO:0016757	transferase activity, transferring glycosyl groups	Q949Q1
AT1G18580	AT1G18580.1	GO:0016740	transferase activity	Q949Q1
AT1G18580	AT1G18580.1	GO:0016020	membrane	Q949Q1
AT1G18580	AT1G18580.1	GO:0016021	integral component of membrane	Q949Q1
AT1G18580	AT1G18580.1	GO:0005794	Golgi apparatus	Q949Q1
AT1G18580	AT1G18580.1	GO:0047262	polygalacturonate 4-alpha-galacturonosyltransferase activity	Q949Q1
AT1G18580	AT1G18580.1	GO:0000139	Golgi membrane	Q949Q1
AT1G18580	AT1G18580.1	GO:0016757	transferase activity, transferring glycosyl groups	Q949Q1
AT1G18580	AT1G18580.1	GO:0005794	Golgi apparatus	Q949Q1
AT1G18580	AT1G18580.1	GO:0080001	mucilage extrusion from seed coat	Q949Q1
AT1G18580	AT1G18580.1	GO:0047262	polygalacturonate 4-alpha-galacturonosyltransferase activity	Q949Q1
AT1G18580	AT1G18580.1	GO:0047262	polygalacturonate 4-alpha-galacturonosyltransferase activity	Q949Q1
AT1G18580	AT1G18580.1	GO:0048358	mucilage pectin biosynthetic process	Q949Q1
AT1G18580	AT1G18580.1	GO:0010246	rhamnogalacturonan I biosynthetic process	Q949Q1
AT1G18580	AT1G18580.1	GO:0000137	Golgi cis cisterna	Q949Q1
AT1G76270	AT1G76270.1	GO:0006004	fucose metabolic process	Q949U4
AT1G76270	AT1G76270.1	GO:0005802	trans-Golgi network	Q949U4
AT1G76270	AT1G76270.1	GO:0005768	endosome	Q949U4
AT1G76270	AT1G76270.1	GO:0016757	transferase activity, transferring glycosyl groups	Q949U4
AT1G76270	AT1G76270.1	GO:0016740	transferase activity	Q949U4
AT1G76270	AT1G76270.1	GO:0016020	membrane	Q949U4
AT1G76270	AT1G76270.1	GO:0016021	integral component of membrane	Q949U4
AT1G76270	AT1G76270.1	GO:0005975	carbohydrate metabolic process	Q949U4
AT1G76270	AT1G76270.1	GO:0005794	Golgi apparatus	Q949U4
AT1G76270	AT1G76270.1	GO:0006486	protein glycosylation	Q949U4
AT1G76270	AT1G76270.1	GO:0000137	Golgi cis cisterna	Q949U4
AT4G23160	AT4G23160.2	GO:0000943	retrotransposon nucleocapsid	Q94HW2
AT4G23160	AT4G23160.2	GO:0006278	RNA-dependent DNA biosynthetic process	Q94HW2
AT4G23160	AT4G23160.2	GO:0003676	nucleic acid binding	Q94HW2
AT4G23160	AT4G23160.2	GO:0016740	transferase activity	Q94HW2
AT4G23160	AT4G23160.2	GO:0046872	metal ion binding	Q94HW2
AT4G23160	AT4G23160.2	GO:0016020	membrane	Q94HW2
AT4G23160	AT4G23160.2	GO:0016021	integral component of membrane	Q94HW2
AT4G23160	AT4G23160.2	GO:0016787	hydrolase activity	Q94HW2
AT4G23160	AT4G23160.2	GO:0005524	ATP binding	Q94HW2
AT4G23160	AT4G23160.2	GO:0016301	kinase activity	Q94HW2
AT4G23160	AT4G23160.2	GO:0016310	phosphorylation	Q94HW2
AT4G23160	AT4G23160.2	GO:0004190	aspartic-type endopeptidase activity	Q94HW2
AT4G23160	AT4G23160.2	GO:0008233	peptidase activity	Q94HW2
AT4G23160	AT4G23160.2	GO:0006508	proteolysis	Q94HW2
AT4G23160	AT4G23160.2	GO:0004672	protein kinase activity	Q94HW2
AT4G23160	AT4G23160.2	GO:0006468	protein phosphorylation	Q94HW2
AT4G23160	AT4G23160.2	GO:0008270	zinc ion binding	Q94HW2
AT4G23160	AT4G23160.2	GO:0015074	DNA integration	Q94HW2
AT4G23160	AT4G23160.2	GO:0090305	nucleic acid phosphodiester bond hydrolysis	Q94HW2
AT4G23160	AT4G23160.2	GO:0004518	nuclease activity	Q94HW2
AT4G23160	AT4G23160.2	GO:0004519	endonuclease activity	Q94HW2
AT4G23160	AT4G23160.2	GO:0006310	DNA recombination	Q94HW2
AT4G23160	AT4G23160.2	GO:0003964	RNA-directed DNA polymerase activity	Q94HW2
ATMG00080	ATMG00080.1	GO:0003735	structural constituent of ribosome	Q95747
ATMG00080	ATMG00080.1	GO:0006412	translation	Q95747
ATMG00080	ATMG00080.1	GO:0005739	mitochondrion	Q95747
ATMG00080	ATMG00080.1	GO:0005840	ribosome	Q95747
ATMG00080	ATMG00080.1	GO:0019843	rRNA binding	Q95747
ATMG00070	ATMG00070.1	GO:0016020	membrane	Q95748
ATMG00070	ATMG00070.1	GO:0016491	oxidoreductase activity	Q95748
ATMG00070	ATMG00070.1	GO:0055114	oxidation-reduction process	Q95748
ATMG00070	ATMG00070.1	GO:0005739	mitochondrion	Q95748
ATMG00070	ATMG00070.1	GO:0008137	NADH dehydrogenase (ubiquinone) activity	Q95748
ATMG00070	ATMG00070.1	GO:0005743	mitochondrial inner membrane	Q95748
ATMG00070	ATMG00070.1	GO:0016651	oxidoreductase activity, acting on NAD(P)H	Q95748
ATMG00070	ATMG00070.1	GO:0070469	respirasome	Q95748
ATMG00070	ATMG00070.1	GO:0003954	NADH dehydrogenase activity	Q95748
ATMG00090	ATMG00090.1	GO:0003735	structural constituent of ribosome	Q95749
ATMG00090	ATMG00090.1	GO:0006412	translation	Q95749
ATMG00090	ATMG00090.1	GO:0005739	mitochondrion	Q95749
ATMG00090	ATMG00090.1	GO:0005840	ribosome	Q95749
ATMG00090	ATMG00090.1	GO:0003723	RNA binding	Q95749
AT1G12360	AT1G12360.1	GO:0009524	phragmoplast	Q9C5X3
AT1G12360	AT1G12360.1	GO:0005773	vacuole	Q9C5X3
AT1G12360	AT1G12360.1	GO:0016020	membrane	Q9C5X3
AT1G12360	AT1G12360.1	GO:0005829	cytosol	Q9C5X3
AT1G12360	AT1G12360.1	GO:0005886	plasma membrane	Q9C5X3
AT1G12360	AT1G12360.1	GO:0005737	cytoplasm	Q9C5X3
AT1G12360	AT1G12360.1	GO:0015031	protein transport	Q9C5X3
AT1G12360	AT1G12360.1	GO:0005515	protein binding	Q9C5X3
AT1G12360	AT1G12360.1	GO:0016192	vesicle-mediated transport	Q9C5X3
AT1G12360	AT1G12360.1	GO:0007049	cell cycle	Q9C5X3
AT1G12360	AT1G12360.1	GO:0005856	cytoskeleton	Q9C5X3
AT1G12360	AT1G12360.1	GO:0051301	cell division	Q9C5X3
AT1G12360	AT1G12360.1	GO:0006904	vesicle docking involved in exocytosis	Q9C5X3
AT1G12360	AT1G12360.1	GO:0019898	extrinsic component of membrane	Q9C5X3
AT1G34370	AT1G34370.1	GO:0010044	response to aluminum ion	Q9C8N5
AT1G34370	AT1G34370.1	GO:0003676	nucleic acid binding	Q9C8N5
AT1G34370	AT1G34370.1	GO:0046872	metal ion binding	Q9C8N5
AT1G34370	AT1G34370.1	GO:0005634	nucleus	Q9C8N5
AT1G34370	AT1G34370.1	GO:0005634	nucleus	Q9C8N5
AT1G34370	AT1G34370.1	GO:0006355	regulation of transcription, DNA-templated	Q9C8N5
AT1G34370	AT1G34370.1	GO:0005634	nucleus	Q9C8N5
AT1G34370	AT1G34370.1	GO:0003700	DNA-binding transcription factor activity	Q9C8N5
AT1G34370	AT1G34370.1	GO:0003700	DNA-binding transcription factor activity	Q9C8N5
AT1G34370	AT1G34370.1	GO:0006355	regulation of transcription, DNA-templated	Q9C8N5
AT1G34370	AT1G34370.1	GO:0043565	sequence-specific DNA binding	Q9C8N5
AT1G34370	AT1G34370.1	GO:0010447	response to acidic pH	Q9C8N5
AT1G34370	AT1G34370.2	GO:0010044	response to aluminum ion	Q9C8N5
AT1G34370	AT1G34370.2	GO:0003676	nucleic acid binding	Q9C8N5
AT1G34370	AT1G34370.2	GO:0046872	metal ion binding	Q9C8N5
AT1G34370	AT1G34370.2	GO:0005634	nucleus	Q9C8N5
AT1G34370	AT1G34370.2	GO:0005634	nucleus	Q9C8N5
AT1G34370	AT1G34370.2	GO:0006355	regulation of transcription, DNA-templated	Q9C8N5
AT1G34370	AT1G34370.2	GO:0005634	nucleus	Q9C8N5
AT1G34370	AT1G34370.2	GO:0003700	DNA-binding transcription factor activity	Q9C8N5
AT1G34370	AT1G34370.2	GO:0003700	DNA-binding transcription factor activity	Q9C8N5
AT1G34370	AT1G34370.2	GO:0006355	regulation of transcription, DNA-templated	Q9C8N5
AT1G34370	AT1G34370.2	GO:0043565	sequence-specific DNA binding	Q9C8N5
AT1G34370	AT1G34370.2	GO:0010447	response to acidic pH	Q9C8N5
AT1G71400	AT1G71400.1	GO:0010073	meristem maintenance	Q9C9H7
AT1G71400	AT1G71400.1	GO:0005886	plasma membrane	Q9C9H7
AT1G71400	AT1G71400.1	GO:0016020	membrane	Q9C9H7
AT1G71400	AT1G71400.1	GO:0016021	integral component of membrane	Q9C9H7
AT1G71400	AT1G71400.1	GO:0005515	protein binding	Q9C9H7
AT1G73680	AT1G73680.1	GO:0031408	oxylipin biosynthetic process	Q9C9U3
AT1G73680	AT1G73680.1	GO:0051213	dioxygenase activity	Q9C9U3
AT1G73680	AT1G73680.1	GO:0098869	cellular oxidant detoxification	Q9C9U3
AT1G73680	AT1G73680.1	GO:0046872	metal ion binding	Q9C9U3
AT1G73680	AT1G73680.1	GO:0016491	oxidoreductase activity	Q9C9U3
AT1G73680	AT1G73680.1	GO:0055114	oxidation-reduction process	Q9C9U3
AT1G73680	AT1G73680.1	GO:0020037	heme binding	Q9C9U3
AT1G73680	AT1G73680.1	GO:0006633	fatty acid biosynthetic process	Q9C9U3
AT1G73680	AT1G73680.1	GO:0004601	peroxidase activity	Q9C9U3
AT1G73680	AT1G73680.1	GO:0006979	response to oxidative stress	Q9C9U3
AT1G73680	AT1G73680.1	GO:0006629	lipid metabolic process	Q9C9U3
AT1G73680	AT1G73680.1	GO:0006631	fatty acid metabolic process	Q9C9U3
AT1G73680	AT1G73680.1	GO:0051213	dioxygenase activity	Q9C9U3
AT1G73680	AT1G73680.1	GO:0010150	leaf senescence	Q9C9U3
AT1G73680	AT1G73680.1	GO:0006631	fatty acid metabolic process	Q9C9U3
AT1G73680	AT1G73680.1	GO:0001676	long-chain fatty acid metabolic process	Q9C9U3
AT1G73640	AT1G73640.1	GO:0032482	Rab protein signal transduction	Q9C9U7
AT1G73640	AT1G73640.1	GO:0005768	endosome	Q9C9U7
AT1G73640	AT1G73640.1	GO:0005886	plasma membrane	Q9C9U7
AT1G73640	AT1G73640.1	GO:0016020	membrane	Q9C9U7
AT1G73640	AT1G73640.1	GO:0000166	nucleotide binding	Q9C9U7
AT1G73640	AT1G73640.1	GO:0003924	GTPase activity	Q9C9U7
AT1G73640	AT1G73640.1	GO:0005525	GTP binding	Q9C9U7
AT1G73640	AT1G73640.1	GO:0005886	plasma membrane	Q9C9U7
AT1G73640	AT1G73640.1	GO:0015031	protein transport	Q9C9U7
AT1G73640	AT1G73640.1	GO:0006886	intracellular protein transport	Q9C9U7
AT1G73640	AT1G73640.1	GO:0012505	endomembrane system	Q9C9U7
AT1G73640	AT1G73640.1	GO:0003924	GTPase activity	Q9C9U7
AT1G68940	AT1G68940.1	GO:0016740	transferase activity	Q9CAA7
AT1G68940	AT1G68940.1	GO:0004842	ubiquitin-protein transferase activity	Q9CAA7
AT1G68940	AT1G68940.1	GO:0016567	protein ubiquitination	Q9CAA7
AT1G68940	AT1G68940.1	GO:0005515	protein binding	Q9CAA7
AT1G72530	AT1G72530.1	GO:0080156	mitochondrial mRNA modification	Q9CAH0
AT1G72530	AT1G72530.1	GO:0016554	cytidine to uridine editing	Q9CAH0
AT1G72530	AT1G72530.1	GO:0005739	mitochondrion	Q9CAH0
AT1G72530	AT1G72530.1	GO:0006397	mRNA processing	Q9CAH0
AT1G72530	AT1G72530.1	GO:0005739	mitochondrion	Q9CAH0
AT1G72530	AT1G72530.1	GO:0080156	mitochondrial mRNA modification	Q9CAH0
AT1G63880	AT1G63880.1	GO:0000166	nucleotide binding	Q9CAK1
AT1G63880	AT1G63880.1	GO:0005524	ATP binding	Q9CAK1
AT1G63880	AT1G63880.1	GO:0016787	hydrolase activity	Q9CAK1
AT1G63880	AT1G63880.1	GO:0043531	ADP binding	Q9CAK1
AT1G63880	AT1G63880.1	GO:0007165	signal transduction	Q9CAK1
AT1G63880	AT1G63880.1	GO:0006952	defense response	Q9CAK1
AT1G63880	AT1G63880.1	GO:0050832	defense response to fungus	Q9CAK1
AT1G63880	AT1G63880.1	GO:0005515	protein binding	Q9CAK1
AT1G63880	AT1G63880.1	GO:0050135	NAD(P)+ nucleosidase activity	Q9CAK1
AT1G63880	AT1G63880.1	GO:0061809	NAD+ nucleotidase, cyclic ADP-ribose generating	Q9CAK1
AT1G77640	AT1G77640.1	GO:0006355	regulation of transcription, DNA-templated	Q9CAP4
AT1G77640	AT1G77640.1	GO:0003677	DNA binding	Q9CAP4
AT1G77640	AT1G77640.1	GO:0005634	nucleus	Q9CAP4
AT1G77640	AT1G77640.1	GO:0003700	DNA-binding transcription factor activity	Q9CAP4
AT1G77640	AT1G77640.1	GO:0003700	DNA-binding transcription factor activity	Q9CAP4
AT1G77640	AT1G77640.1	GO:0044212	transcription regulatory region DNA binding	Q9CAP4
AT1G77640	AT1G77640.1	GO:0009873	ethylene-activated signaling pathway	Q9CAP4
AT5G55760	AT5G55760.1	GO:0043970	histone H3-K9 acetylation	Q9FE17
AT5G55760	AT5G55760.1	GO:0016740	transferase activity	Q9FE17
AT5G55760	AT5G55760.1	GO:0046872	metal ion binding	Q9FE17
AT5G55760	AT5G55760.1	GO:0005634	nucleus	Q9FE17
AT5G55760	AT5G55760.1	GO:0005515	protein binding	Q9FE17
AT5G55760	AT5G55760.1	GO:0070403	NAD+ binding	Q9FE17
AT5G55760	AT5G55760.1	GO:0009873	ethylene-activated signaling pathway	Q9FE17
AT5G55760	AT5G55760.1	GO:0005634	nucleus	Q9FE17
AT5G55760	AT5G55760.1	GO:0004407	histone deacetylase activity	Q9FE17
AT5G55760	AT5G55760.1	GO:0000122	negative regulation of transcription by RNA polymerase II	Q9FE17
AT5G55760	AT5G55760.1	GO:0003714	transcription corepressor activity	Q9FE17
AT5G55760	AT5G55760.1	GO:0016787	hydrolase activity	Q9FE17
AT5G55760	AT5G55760.1	GO:0070932	histone H3 deacetylation	Q9FE17
AT5G55760	AT5G55760.1	GO:0019213	deacetylase activity	Q9FE17
AT5G38280	AT5G38280.1	GO:0004675	transmembrane receptor protein serine/threonine kinase activity	Q9FF29
AT5G38280	AT5G38280.1	GO:0009506	plasmodesma	Q9FF29
AT5G38280	AT5G38280.1	GO:0009620	response to fungus	Q9FF29
AT5G38280	AT5G38280.1	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	Q9FF29
AT5G38280	AT5G38280.1	GO:0016740	transferase activity	Q9FF29
AT5G38280	AT5G38280.1	GO:0016020	membrane	Q9FF29
AT5G38280	AT5G38280.1	GO:0016021	integral component of membrane	Q9FF29
AT5G38280	AT5G38280.1	GO:0000166	nucleotide binding	Q9FF29
AT5G38280	AT5G38280.1	GO:0005524	ATP binding	Q9FF29
AT5G38280	AT5G38280.1	GO:0016301	kinase activity	Q9FF29
AT5G38280	AT5G38280.1	GO:0016310	phosphorylation	Q9FF29
AT5G38280	AT5G38280.1	GO:0004672	protein kinase activity	Q9FF29
AT5G38280	AT5G38280.1	GO:0006468	protein phosphorylation	Q9FF29
AT5G38280	AT5G38280.1	GO:0004674	protein serine/threonine kinase activity	Q9FF29
AT5G38280	AT5G38280.1	GO:0004672	protein kinase activity	Q9FF29
AT5G63770	AT5G63770.2	GO:0009409	response to cold	Q9FFN7
AT5G63770	AT5G63770.2	GO:0016740	transferase activity	Q9FFN7
AT5G63770	AT5G63770.2	GO:0046872	metal ion binding	Q9FFN7
AT5G63770	AT5G63770.2	GO:0016020	membrane	Q9FFN7
AT5G63770	AT5G63770.2	GO:0016021	integral component of membrane	Q9FFN7
AT5G63770	AT5G63770.2	GO:0000166	nucleotide binding	Q9FFN7
AT5G63770	AT5G63770.2	GO:0005524	ATP binding	Q9FFN7
AT5G63770	AT5G63770.2	GO:0007165	signal transduction	Q9FFN7
AT5G63770	AT5G63770.2	GO:0016301	kinase activity	Q9FFN7
AT5G63770	AT5G63770.2	GO:0016310	phosphorylation	Q9FFN7
AT5G63770	AT5G63770.2	GO:0006952	defense response	Q9FFN7
AT5G63770	AT5G63770.2	GO:0035556	intracellular signal transduction	Q9FFN7
AT5G63770	AT5G63770.2	GO:0048364	root development	Q9FFN7
AT5G63770	AT5G63770.2	GO:0003951	NAD+ kinase activity	Q9FFN7
AT5G63770	AT5G63770.2	GO:0048366	leaf development	Q9FFN7
AT5G63770	AT5G63770.2	GO:0004143	diacylglycerol kinase activity	Q9FFN7
AT5G63770	AT5G63770.2	GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	Q9FFN7
AT5G63770	AT5G63770.2	GO:0009611	response to wounding	Q9FFN7
AT5G63770	AT5G63770.2	GO:0004143	diacylglycerol kinase activity	Q9FFN7
AT5G63770	AT5G63770.2	GO:0005622	intracellular	Q9FFN7
AT5G63770	AT5G63770.1	GO:0009409	response to cold	Q9FFN7
AT5G63770	AT5G63770.1	GO:0016740	transferase activity	Q9FFN7
AT5G63770	AT5G63770.1	GO:0046872	metal ion binding	Q9FFN7
AT5G63770	AT5G63770.1	GO:0016020	membrane	Q9FFN7
AT5G63770	AT5G63770.1	GO:0016021	integral component of membrane	Q9FFN7
AT5G63770	AT5G63770.1	GO:0000166	nucleotide binding	Q9FFN7
AT5G63770	AT5G63770.1	GO:0005524	ATP binding	Q9FFN7
AT5G63770	AT5G63770.1	GO:0007165	signal transduction	Q9FFN7
AT5G63770	AT5G63770.1	GO:0016301	kinase activity	Q9FFN7
AT5G63770	AT5G63770.1	GO:0016310	phosphorylation	Q9FFN7
AT5G63770	AT5G63770.1	GO:0006952	defense response	Q9FFN7
AT5G63770	AT5G63770.1	GO:0035556	intracellular signal transduction	Q9FFN7
AT5G63770	AT5G63770.1	GO:0048364	root development	Q9FFN7
AT5G63770	AT5G63770.1	GO:0003951	NAD+ kinase activity	Q9FFN7
AT5G63770	AT5G63770.1	GO:0048366	leaf development	Q9FFN7
AT5G63770	AT5G63770.1	GO:0004143	diacylglycerol kinase activity	Q9FFN7
AT5G63770	AT5G63770.1	GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	Q9FFN7
AT5G63770	AT5G63770.1	GO:0009611	response to wounding	Q9FFN7
AT5G63770	AT5G63770.1	GO:0004143	diacylglycerol kinase activity	Q9FFN7
AT5G63770	AT5G63770.1	GO:0005622	intracellular	Q9FFN7
AT5G06820	AT5G06820.1	GO:0042802	identical protein binding	Q9FG24
AT5G06820	AT5G06820.1	GO:0004675	transmembrane receptor protein serine/threonine kinase activity	Q9FG24
AT5G06820	AT5G06820.1	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	Q9FG24
AT5G06820	AT5G06820.1	GO:0016020	membrane	Q9FG24
AT5G06820	AT5G06820.1	GO:0016021	integral component of membrane	Q9FG24
AT5G06820	AT5G06820.1	GO:0005524	ATP binding	Q9FG24
AT5G06820	AT5G06820.1	GO:0016301	kinase activity	Q9FG24
AT5G06820	AT5G06820.1	GO:0016310	phosphorylation	Q9FG24
AT5G06820	AT5G06820.1	GO:0004672	protein kinase activity	Q9FG24
AT5G06820	AT5G06820.1	GO:0006468	protein phosphorylation	Q9FG24
AT5G06820	AT5G06820.1	GO:0005515	protein binding	Q9FG24
AT5G06820	AT5G06820.1	GO:0005886	plasma membrane	Q9FG24
AT5G06820	AT5G06820.1	GO:0006468	protein phosphorylation	Q9FG24
AT5G06820	AT5G06820.1	GO:0005515	protein binding	Q9FG24
AT5G51600	AT5G51600.1	GO:0000280	nuclear division	Q9FHM4
AT5G51600	AT5G51600.1	GO:0055028	cortical microtubule	Q9FHM4
AT5G51600	AT5G51600.1	GO:0000911	cytokinesis by cell plate formation	Q9FHM4
AT5G51600	AT5G51600.1	GO:0009524	phragmoplast	Q9FHM4
AT5G51600	AT5G51600.1	GO:0009624	response to nematode	Q9FHM4
AT5G51600	AT5G51600.1	GO:0005634	nucleus	Q9FHM4
AT5G51600	AT5G51600.1	GO:0008017	microtubule binding	Q9FHM4
AT5G51600	AT5G51600.1	GO:0005737	cytoplasm	Q9FHM4
AT5G51600	AT5G51600.1	GO:0005874	microtubule	Q9FHM4
AT5G51600	AT5G51600.1	GO:0007049	cell cycle	Q9FHM4
AT5G51600	AT5G51600.1	GO:0005874	microtubule	Q9FHM4
AT5G51600	AT5G51600.1	GO:0000226	microtubule cytoskeleton organization	Q9FHM4
AT5G51600	AT5G51600.1	GO:0005856	cytoskeleton	Q9FHM4
AT5G51600	AT5G51600.1	GO:0051301	cell division	Q9FHM4
AT5G51600	AT5G51600.1	GO:0009574	preprophase band	Q9FHM4
AT5G51600	AT5G51600.1	GO:0008017	microtubule binding	Q9FHM4
AT5G51600	AT5G51600.1	GO:0009524	phragmoplast	Q9FHM4
AT5G51600	AT5G51600.1	GO:0000226	microtubule cytoskeleton organization	Q9FHM4
AT5G51600	AT5G51600.1	GO:0046785	microtubule polymerization	Q9FHM4
AT5G51600	AT5G51600.1	GO:0052096	formation by symbiont of syncytium involving giant cell for nutrient acquisition from host	Q9FHM4
AT5G49000	AT5G49000.2	GO:0005515	protein binding	Q9FI70
AT5G42360	AT5G42360.1	GO:0019005	SCF ubiquitin ligase complex	Q9FII1
AT5G42360	AT5G42360.1	GO:0005515	protein binding	Q9FII1
AT5G65370	AT5G65370.1	GO:0005905	clathrin-coated pit	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0016020	membrane	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0005794	Golgi apparatus	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0005543	phospholipid binding	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0031410	cytoplasmic vesicle	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0005886	plasma membrane	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0006897	endocytosis	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0006897	endocytosis	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0000149	SNARE binding	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0032050	clathrin heavy chain binding	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0072583	clathrin-dependent endocytosis	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0030136	clathrin-coated vesicle	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0030136	clathrin-coated vesicle	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0005545	1-phosphatidylinositol binding	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0006900	vesicle budding from membrane	Q9FKQ2
AT5G65370	AT5G65370.1	GO:0005905	clathrin-coated pit	Q9FKQ2
AT5G40240	AT5G40240.3	GO:0016020	membrane	Q9FL08
AT5G40240	AT5G40240.3	GO:0016021	integral component of membrane	Q9FL08
AT5G40240	AT5G40240.3	GO:0022857	transmembrane transporter activity	Q9FL08
AT5G40240	AT5G40240.3	GO:0005886	plasma membrane	Q9FL08
AT5G40240	AT5G40240.3	GO:0055085	transmembrane transport	Q9FL08
AT5G40240	AT5G40240.1	GO:0016020	membrane	Q9FL08
AT5G40240	AT5G40240.1	GO:0016021	integral component of membrane	Q9FL08
AT5G40240	AT5G40240.1	GO:0022857	transmembrane transporter activity	Q9FL08
AT5G40240	AT5G40240.1	GO:0005886	plasma membrane	Q9FL08
AT5G40240	AT5G40240.1	GO:0055085	transmembrane transport	Q9FL08
AT5G56460	AT5G56460.1	GO:0009506	plasmodesma	Q9FM85
AT5G56460	AT5G56460.1	GO:0016740	transferase activity	Q9FM85
AT5G56460	AT5G56460.1	GO:0005886	plasma membrane	Q9FM85
AT5G56460	AT5G56460.1	GO:0016020	membrane	Q9FM85
AT5G56460	AT5G56460.1	GO:0000166	nucleotide binding	Q9FM85
AT5G56460	AT5G56460.1	GO:0005524	ATP binding	Q9FM85
AT5G56460	AT5G56460.1	GO:0016301	kinase activity	Q9FM85
AT5G56460	AT5G56460.1	GO:0016310	phosphorylation	Q9FM85
AT5G56460	AT5G56460.1	GO:0004672	protein kinase activity	Q9FM85
AT5G56460	AT5G56460.1	GO:0006468	protein phosphorylation	Q9FM85
AT5G56460	AT5G56460.1	GO:0006952	defense response	Q9FM85
AT5G56460	AT5G56460.1	GO:0004674	protein serine/threonine kinase activity	Q9FM85
AT5G56460	AT5G56460.1	GO:0005886	plasma membrane	Q9FM85
AT5G22330	AT5G22330.1	GO:0000812	Swr1 complex	Q9FMR9
AT5G22330	AT5G22330.1	GO:0000492	box C/D snoRNP assembly	Q9FMR9
AT5G22330	AT5G22330.1	GO:0048507	meristem development	Q9FMR9
AT5G22330	AT5G22330.1	GO:0000166	nucleotide binding	Q9FMR9
AT5G22330	AT5G22330.1	GO:0005524	ATP binding	Q9FMR9
AT5G22330	AT5G22330.1	GO:0016787	hydrolase activity	Q9FMR9
AT5G22330	AT5G22330.1	GO:0005634	nucleus	Q9FMR9
AT5G22330	AT5G22330.1	GO:0003678	DNA helicase activity	Q9FMR9
AT5G22330	AT5G22330.1	GO:0004386	helicase activity	Q9FMR9
AT5G22330	AT5G22330.1	GO:0032508	DNA duplex unwinding	Q9FMR9
AT5G22330	AT5G22330.1	GO:0005634	nucleus	Q9FMR9
AT5G22330	AT5G22330.1	GO:0005829	cytosol	Q9FMR9
AT5G22330	AT5G22330.1	GO:0005515	protein binding	Q9FMR9
AT5G22330	AT5G22330.1	GO:0005730	nucleolus	Q9FMR9
AT5G22330	AT5G22330.1	GO:0031011	Ino80 complex	Q9FMR9
AT5G22330	AT5G22330.1	GO:0007275	multicellular organism development	Q9FMR9
AT5G22330	AT5G22330.1	GO:0009908	flower development	Q9FMR9
AT5G22330	AT5G22330.1	GO:0030154	cell differentiation	Q9FMR9
AT5G22330	AT5G22330.1	GO:0035267	NuA4 histone acetyltransferase complex	Q9FMR9
AT5G22330	AT5G22330.1	GO:0006338	chromatin remodeling	Q9FMR9
AT5G22330	AT5G22330.1	GO:0006357	regulation of transcription by RNA polymerase II	Q9FMR9
